"date","chan1_ta_che","chan2_rh_che","ta_10_avg","rh_10_avg","wd_10_avg","ws_10_avg","wd_10_max","ws_10_max","rain","rain_cum","rain_cp","rain_cp_cum","press","lst","ta_2_avg","rh_2_avg","wd_2_avg","ws_2_avg","wd_2_max","ws_2_max","snow","emc","eh","vpd","t_fuel","fmc_fs3","d_emc_rain"
2018-09-18 04:00:00,0.2506,0.788066666666667,19.1,82,1,0.3,4,0.5,0,0,NA,NA,"1009.8",19.1,17.9,84,4,0,5,0,NA,17.6613282884714,67.78947,0.282618688833983,23.0063090163388,15.0652331006667,-2.59609518780472
2018-09-18 05:00:00,0.253,0.806016666666667,18.8,83,4,0.3,357,0.7,0,0,NA,NA,"1010",18.8,17.6,85,29,0.1,44,0.2,NA,18.1053058771281,68.96937,0.260562987450053,22.6940564953177,15.7490529337917,-2.35625294333639
2018-09-18 06:00:00,0.253816666666667,0.815833333333333,18.5,84,3,0.1,2,0.3,0,0,NA,NA,"1010.5",18.7,17.5,85,10,0,13,0.1,NA,18.1093866361258,69.7953,0.259113229279388,22.5883725084549,16.1351898125,-1.97419682362578
2018-09-18 07:00:00,0.250283333333333,0.827133333333333,19.2,82,1,0.3,1,0.5,0,0,NA,NA,"1010.6",18.9,17.9,85,0,0,2,0,NA,18.0929629497533,70.32303,0.264955020781859,23.0476972477495,16.566263506,-1.52669944375329
2018-09-18 08:00:00,0.24165,0.818733333333333,20.7,77,1,0.3,1,0.5,0,0,NA,NA,"1010.9",19.5,19.1,80,360,0,0,0,NA,16.0747452442458,69.14202,0.377571880288036,24.1935892811608,16.167284674,0.0925394297541828
2018-09-18 09:00:00,0.232733333333333,0.802516666666667,22.8,69,359,0.2,6,0.4,0,0,NA,NA,"1010.8",20.3,20.4,75,3,0,1,0.1,NA,14.4349135775988,66.66405,0.506919979538476,25.4146404927054,15.4742433637917,1.03932978619291
2018-09-18 10:00:00,0.2214,0.764316666666667,24.2,61,8,0.3,11,0.5,0,0,NA,NA,"1010.4",21.2,22,66,357,0.1,1,0.2,NA,12.139545258298,62.17905,0.752131420688351,27.0271123405917,14.0383049587917,1.89875970049367
2018-09-18 11:00:00,0.211533333333333,0.714833333333333,25.3,57,356,0.2,9,0.5,0,0,NA,NA,"1009.6",22.1,23.3,62,340,0.2,334,0.3,NA,11.2731224986652,57.83955,0.901618933059119,28.4918876852814,12.4659265125,1.19280401383482
2018-09-18 12:00:00,0.206416666666667,0.66555,26.4,45,307,0.2,259,0.4,0,0,NA,NA,"1009.1",22.7,24.4,49,314,0.4,310,0.7,NA,8.9918936423122,50.9019,1.2833525027496,29.2759587632947,11.187004354125,2.19511071181279
2018-09-18 13:00:00,0.199633333333333,0.613233333333333,27.2,39,304,0.2,293,0.5,0,0,NA,NA,"1008.5",23.7,25.3,42,323,0.5,314,0.9,NA,7.89906715607433,44.19765,1.53093665748448,30.3432665793749,10.1429831365,2.24391598042567
2018-09-18 14:00:00,0.1994,0.566533333333333,26.7,41,288,0.2,258,0.5,0,0,NA,NA,"1008.1",24.2,25.1,43,295,0.6,289,1,NA,8.05420203144478,40.05678,1.48868573484354,30.3805700019215,9.509200616,1.45499858455522
2018-09-18 15:00:00,0.195316666666667,0.536666666666667,27.3,39,282,0.2,258,0.4,0,0,NA,NA,"1007.8",24.5,25.8,42,314,0.5,306,0.9,NA,7.88578785016601,37.31196,1.57192906972569,31.040000462991,9.20252066666667,1.31673281650066
2018-09-18 16:00:00,0.2021,0.5135,26.2,41,289,0.2,260,0.4,0,0,NA,NA,"1007.8",23.9,24.8,42,293,0.5,289,0.9,NA,7.91213126961496,35.59227,1.49088107735376,29.9513549202079,9.0847401625,1.17260889288504
2018-09-18 17:00:00,0.20545,0.5019,25.7,43,335,0.3,329,0.8,0,0,NA,NA,"1007.8",23.5,24.5,44,345,0.4,339,0.7,NA,8.22082622700325,35.64396,1.41669364410546,29.4260746326421,9.0407650365,0.819938809496756
2018-09-18 18:00:00,0.2147,0.506416666666667,24.5,54,353,0.1,343,0.2,0,0,NA,NA,"1007.9",22.7,23,56,347,0.1,345,0.2,NA,10.1840711444079,39.63309,1.02729395928022,28.0151994823977,9.10774236979167,-1.07632877461628
2018-09-18 19:00:00,0.220116666666667,0.546983333333333,23.9,58,352,0,341,0.1,0,0,NA,NA,"1008.2",22.2,22.4,60,350,0.1,350,0.2,NA,10.9226233060949,43.57506,0.904200447744545,27.2142822155058,9.405764932125,-1.51685837396993
2018-09-18 20:00:00,0.223066666666667,0.57805,23.2,61,360,0,356,0,0,0,NA,NA,"1008.4",21.8,21.9,63,1,0,4,0,NA,11.5198172298641,47.28486,0.814076250477922,26.7854712588514,9.761388729125,-1.75842850073906
2018-09-18 21:00:00,0.225933333333333,0.603616666666667,22.9,61,4,0.1,33,0.2,0,0,NA,NA,"1008.3",21.5,21.5,63,5,0,11,0.1,NA,11.5336107715558,49.88172,0.7966055287843,26.3735718076343,10.1356619707917,-1.39794880076417
2018-09-18 22:00:00,0.22795,0.62155,22.5,65,1,0.1,7,0.2,0,0,NA,NA,"1008",21.2,21.2,67,32,0.1,75,0.2,NA,12.3877643898455,52.79868,0.69899232876409,26.0865651907689,10.443132174125,-1.94463221572049
2018-09-18 23:00:00,0.23085,0.648416666666667,22,68,1,0,15,0.1,0,0,NA,NA,"1007.9",21,20.8,70,41,0.1,48,0.2,NA,13.0993803551968,55.1355,0.6217461181926,25.6777381413365,10.9699965697917,-2.12938378540509
2018-09-19 00:00:00,0.232666666666667,0.669883333333333,21.8,70,1,0.3,5,0.5,0,0,NA,NA,"1008.3",20.8,20.4,72,1,0,9,0,NA,13.6163108754491,57.16959,0.567750377083093,25.4239218511222,11.453071269125,-2.16323960632413
2018-09-19 01:00:00,0.236066666666667,0.691566666666667,21.3,72,1,0.3,3,0.6,0,0,NA,NA,"1008.6",20.4,19.9,75,11,0,18,0.1,NA,14.4548278351385,59.34219,0.493216335092316,24.9535010779403,11.9983691831667,-2.45645865197182
2018-09-19 02:00:00,0.239083333333333,0.715883333333333,20.8,75,3,0.2,8,0.4,0,0,NA,NA,"1008.2",20.2,19.5,77,0,0,360,0,NA,15.0685498423417,61.46301,0.443889065012089,24.5410178796467,12.666515344125,-2.40203449821671
2018-09-19 03:00:00,0.241283333333333,0.73445,20.3,76,3,0.2,358,0.6,0,0,NA,NA,"1008",19.9,19.2,78,18,0.1,18,0.1,NA,15.3973229110364,63.0459,0.417627438388114,24.2430268683419,13.221552584125,-2.17577032691136
2018-09-19 04:00:00,0.2429,0.749583333333333,19.9,78,3,0.2,2,0.5,0,0,NA,NA,"1007.9",19.8,19,79,1,0,9,0,NA,15.7351598506558,64.30266,0.394267160747611,24.0255348282487,13.700750453125,-2.03440939753082
2018-09-19 05:00:00,0.244783333333333,0.761716666666667,19.8,77,1,0.2,359,0.4,0,0,NA,NA,"1008",19.5,18.7,79,2,0,4,0,NA,15.7472368023309,65.08155,0.387780297982468,23.7737270275033,14.1103410307917,-1.63689577153921
2018-09-19 06:00:00,0.244533333333333,0.771783333333333,19.9,78,0,0.1,359,0.2,0,0,NA,NA,"1008.4",19.5,18.8,79,3,0,6,0,NA,15.7432257785451,65.47551,0.389932115744654,23.8070572420792,14.445986564125,-1.29723921442011
2018-09-19 07:00:00,0.24195,0.78005,20.2,78,1,0.3,2,0.6,0,0,NA,NA,"1008.4",19.6,19.1,79,2,0,2,0,NA,15.7311050353282,65.65044,0.396450474302438,24.1531882702574,14.719247879125,-1.01185715620325
2018-09-19 08:00:00,0.2374,0.7753,21,74,5,0.2,2,0.6,0,0,NA,NA,"1008.3",20,19.7,76,356,0.1,355,0.2,NA,14.755997174611,64.82247,0.468313339213919,24.7706285816964,14.5236154085,-0.232381766110977
2018-09-19 09:00:00,0.230666666666667,0.761083333333333,22.7,67,14,0.1,13,0.4,0,0,NA,NA,"1008.1",20.6,20.7,72,357,0,355,0.1,NA,13.6047441168785,62.99247,0.577137340289893,25.7034496602781,13.993398978125,0.388654861246527
2018-09-19 10:00:00,0.221633333333333,0.7308,23.4,64,1,0.3,1,0.6,0,0,NA,NA,"1008.1",21.5,21.8,68,359,0,359,0.1,NA,12.5908330377599,60.51147,0.700261567556076,26.9931853677361,12.992363376,0.401530338240118
2018-09-19 11:00:00,0.212966666666667,0.697966666666667,24.8,60,358,0.2,1,0.4,0,0,NA,NA,"1007.6",22.4,23,64,354,0.1,355,0.2,NA,11.6829273386177,57.57477,0.84051323941109,28.2753308241871,12.0267790451667,0.343851706549001
2018-09-19 12:00:00,0.20755,0.665833333333333,25.8,55,348,0.2,337,0.4,0,0,NA,NA,"1006.9",23.1,23.8,59,335,0.2,329,0.4,NA,10.6904519394057,54.01908,0.999203992327589,29.1007758288783,11.2184680625,0.528016123094284
2018-09-19 13:00:00,0.202483333333333,0.6309,26.8,51,359,0.1,359,0.3,0,0,NA,NA,"1006.1",23.6,24.8,55,352,0.1,350,0.2,NA,9.95458598219691,50.48136,1.15671807725723,29.8908452421277,10.4685997065,0.514013724303092
2018-09-19 14:00:00,0.204366666666667,0.608083333333333,26.3,48,1,0.2,3,0.3,0,0,NA,NA,"1005.6",23.6,24.4,53,360,0,2,0,NA,9.63376696102969,47.60664,1.18269740449473,29.5950772471002,10.094873628125,0.461106667095313
2018-09-19 15:00:00,0.206,0.592866666666667,26.3,41,359,0.3,359,0.5,0,0,NA,NA,"1005.3",23.5,24.4,49,1,0,1,0,NA,8.9918936423122,44.59602,1.2833525027496,29.3405849649026,9.86723583266667,0.875342190354461
2018-09-19 16:00:00,0.210916666666667,0.560116666666667,26.1,34,2,0.2,1,0.4,0,0,NA,NA,"1005",23,23.7,43,0,0,0,0,NA,8.09069459125393,40.89027,1.38172659530949,28.585466282679,9.48942564079167,1.39873104953774
2018-09-19 17:00:00,0.214966666666667,0.537716666666667,25.6,40,3,0.3,7,0.5,0,0,NA,NA,"1004.9",22.5,23.1,47,1,0,2,0,NA,8.71684427325645,39.74835,1.24409045326327,27.9753474054839,9.30220581079167,0.585361537535217
2018-09-19 18:00:00,0.214816666666667,0.548833333333333,24.3,60,357,0.9,4,1.6,0,0,NA,NA,"1005",22.4,23.2,61,5,0,11,0.1,NA,11.0840197723475,43.35069,0.92039266827972,27.9977587177159,9.3951886625,-1.68883110984748
2018-09-19 19:00:00,0.222316666666667,0.584133333333333,23.4,62,1,0.1,6,0.2,0,0,NA,NA,"1005.3",21.9,21.8,66,84,0.2,93,0.3,NA,12.1468491639878,47.47317,0.744027915528331,26.8940103569163,9.843908176,-2.30294098798782
2018-09-19 20:00:00,0.229916666666667,0.646283333333333,22.3,68,358,0,5,0.1,0,0,NA,NA,"1005.5",21.4,20.8,74,34,0.1,51,0.2,NA,14.1365581613956,52.96059,0.53884663576692,25.8088200718687,10.926468559125,-3.21008960227065
2018-09-19 21:00:00,0.2297,0.68015,22.4,66,282,0.2,224,0.6,0,0,NA,NA,"1006.1",21.2,20.9,70,358,0,5,0.1,NA,13.0956085714146,55.90431,0.625147007010696,25.8393165549681,11.672997962125,-1.42261060928963
2018-09-19 22:00:00,0.233516666666667,0.686016666666667,21.8,62,145,0.2,174,0.6,0,0,NA,NA,"1006",20.8,20.4,65,1,0,11,0.1,NA,11.9826921430321,56.26323,0.709687971353866,25.3057580137429,11.8376049937917,-0.145087149240442
2018-09-19 23:00:00,0.2418,0.688083333333333,20.7,64,12,0.2,59,0.4,0,0,NA,NA,"1005.7",20.2,19,72,11,0.1,20,0.1,NA,13.6687587194332,57.90858,0.525689547663481,24.1733833931031,11.949645578125,-1.71911314130817
2018-09-20 00:00:00,0.242183333333333,0.705766666666667,21,62,358,0.4,351,0.6,0,0,NA,NA,"1005.5",20,19.1,69,360,0,360,0,NA,12.9213186865761,57.90822,0.585236414446456,24.1217949960227,12.4055822231667,-0.515736463409455
2018-09-20 01:00:00,0.240916666666667,0.70495,20.7,69,359,0.7,357,1.2,0,0,NA,NA,"1004.7",19.9,19.3,72,7,0,14,0.1,NA,13.6577352035077,58.4046,0.534465200500386,24.2925290989122,12.374676654125,-1.28305854938266
2018-09-20 02:00:00,0.23995,0.721566666666667,20.4,77,0,0.6,2,1.2,0,0,NA,NA,"1004.3",19.9,19.4,76,10,0.1,22,0.2,NA,14.7678769020963,60.15375,0.460644685789574,24.4233465240806,12.8326366331667,-1.93524026892966
2018-09-20 03:00:00,0.241433333333333,0.742716666666667,20,78,5,0.4,358,0.9,0,0,NA,NA,"1004",19.8,19.1,79,1,0,3,0.1,NA,15.7311050353282,62.53026,0.396450474302438,24.2227946003985,13.4796779857917,-2.25142704953658
2018-09-20 04:00:00,0.242816666666667,0.75855,19.9,80,3,0.7,2,1.2,0,0,NA,NA,"1003.7",19.6,18.9,79,0,0,2,0,NA,15.7392001131719,63.84087,0.392094388971122,24.0367153448971,13.996001974125,-1.7431981390469
2018-09-20 05:00:00,0.247433333333333,0.77945,19.4,84,7,0.9,8,1.5,0,0,NA,NA,"1003.7",19.3,18.5,84,14,0.1,20,0.2,NA,17.6364024211928,66.40956,0.292196462642936,23.4222005157541,14.727562904125,-2.90883951706776
2018-09-20 06:00:00,0.257,0.8754,18.2,93,6,0.7,2,1.3,0.1,0.1,NA,NA,"1004",18.4,17.2,93,4,0,7,0,NA,22.5613954416665,70.75638,0.118909607113741,22.1791232730884,18.693964854,-3.86743058766655
2018-09-20 07:00:00,0.258666666666667,0.946066666666667,18.2,95,10,0.7,1,1.2,0.6,0.7,NA,NA,"1003.7",18.1,17,97,3,0,6,0,NA,25.7868713264421,74.79747,0.050394002276091,21.9665429700252,22.2353404406667,-3.55153088577542
2018-09-20 08:00:00,0.257533333333333,0.96685,18.4,95,5,0.6,355,1.1,0.7,1.4,NA,NA,"1003.6",18.1,17.2,98,1,0,6,0,NA,26.7444130386049,77.77497,0.0339741734610688,22.1109729000842,23.367216462125,-3.37719657647986
2018-09-20 09:00:00,0.256566666666667,0.987383333333333,18.7,95,5,0.8,4,1.3,1.3,2.7,NA,NA,"1003.8",18.1,17.4,98,0,0,1,0,NA,26.7376866279046,79.85922,0.03435607311654,22.2345824052327,24.532025044125,-2.20566158377959
2018-09-20 10:00:00,0.254333333333333,0.997733333333333,18.8,96,360,0.7,359,1.3,0.6,3.3,NA,NA,"1003.8",18.3,17.7,99,0,0,360,0.1,NA,27.7737160435543,81.36609,0.0174679901572959,22.521658619279,25.124228184,-2.64948785955429
2018-09-20 11:00:00,0.2505,0.999416666666667,19.2,97,5,0.3,4,0.7,0.5,3.8,NA,NA,"1003.5",18.7,18.1,99,351,0.1,343,0.3,NA,27.7606770829183,81.96711,0.0178612648208503,23.0193742063807,25.1995217197917,-2.56115536312667
2018-09-20 12:00:00,0.251733333333333,0.998983333333333,19.2,95,6,0.5,13,1.1,0.2,4,NA,NA,"1003.3",18.7,18,98,346,0.2,341,0.5,NA,26.7169381450333,81.88614,0.0355244511648401,22.858543712624,25.179930252125,-1.53700789290831
2018-09-20 13:00:00,0.2525,0.99935,19.3,93,8,0.5,10,1.1,0,4,NA,NA,"1002.6",18.8,18,97,355,0.1,352,0.3,NA,25.7507902502875,81.47904,0.0532866767472602,22.7589026418647,25.201833947125,-0.548956303162495
2018-09-20 14:00:00,0.25505,0.999116666666667,19.5,86,6,0.5,2,1.1,0,4,NA,NA,"1002.4",18.5,17.9,93,6,0.1,11,0.2,NA,22.5330249101603,79.99407,0.123645676364867,22.4293079500403,25.1941879357917,2.66116302563139
2018-09-20 15:00:00,0.255566666666667,0.999683333333333,19.6,83,6,0.5,7,0.9,0,4,NA,NA,"1002.7",18.3,17.8,93,3,0,6,0.1,NA,22.5371385621926,78.90417,0.122959131670515,22.3628643375191,25.234355392125,2.6972168299324
2018-09-20 16:00:00,0.255170212765957,0.999808510638298,19.7,82,359,0.4,357,0.9,0,4,NA,NA,"1003",18.3,17.9,92,1,0.1,10,0.2,NA,21.856295096279,77.84124,0.141309344416991,22.4138384689548,25.2355440065414,3.37924891026242
2018-09-20 17:00:00,0.256816666666667,0.999366666666667,19.6,82,1,0.4,2,1.1,0,4,NA,NA,"1003.1",18.1,18,88,357,0.1,353,0.4,NA,19.523741505048,75.94761,0.213146706989041,22.20257721715,25.2028299251667,5.67908842011862
2018-09-20 18:00:00,0.256783333333333,0.99985,19.6,83,2,0.4,14,0.9,0,4,NA,NA,"1003.3",17.9,18,88,357,0.1,347,0.2,NA,19.523741505048,74.67249,0.213146706989041,22.2068430720993,25.231726737125,5.70798523207696
2018-09-20 19:00:00,0.255933333333333,0.999966666666667,19.7,83,2,0.3,358,0.7,0,4,NA,NA,"1003.6",17.9,18,91,2,0.1,21,0.2,NA,21.2168841060648,74.88159,0.15986003024178,22.3157789770359,25.2387057251667,4.02182161910186
2018-09-20 20:00:00,0.254833333333333,1,19.7,85,1,0.5,359,0.9,0,4,NA,NA,"1004.3",18,18.1,91,6,0.1,15,0.2,NA,21.2126584007967,75.02796,0.160751383387652,22.457204955221,25.2344,4.02174159920326
2018-09-20 21:00:00,0.2556,1,19,90,358,0.5,358,0.8,0,4,NA,NA,"1004.5",17.9,17.8,94,1,0,2,0,NA,23.2597694978037,76.08084,0.10539354143187,22.3585815154962,25.2533,1.99353050219633
2018-09-20 22:00:00,0.256216666666667,1,19.4,88,1,0.7,359,1.2,0,4,NA,NA,"1004.3",17.9,17.6,96,16,0.1,30,0.2,NA,24.8715954492701,77.61954,0.0694834633200141,22.2794334599845,25.2659,0.394304550729888
2018-09-20 23:00:00,0.25595,1,19.8,83,3,0.8,358,1.4,0,4,NA,NA,"1004",17.9,17.9,93,39,0.2,53,0.4,NA,22.5330249101603,77.79663,0.123645676364867,22.3136400744028,25.247,2.71397508983973
2018-09-21 00:00:00,0.255283333333333,1,20,82,2,0.7,358,1.3,0,0,NA,NA,"1003.7",17.9,18.2,89,15,0.1,39,0.2,NA,20.0474271401482,76.56933,0.197568665419149,22.3992872148586,25.2281,5.18067285985181
2018-09-21 01:00:00,0.254516666666667,0.999983333333333,20.1,80,2,0.6,359,1.1,0,0,NA,NA,"1003.4",17.9,18.2,88,12,0.1,20,0.1,NA,19.5152573030791,75.41022,0.215529453184526,22.498013282389,25.227103057125,5.71184575404593
2018-09-21 02:00:00,0.255216666666667,1,19.4,85,1,0.7,357,1.1,0.1,0.1,NA,NA,"1003.3",17.8,17.9,92,12,0.1,18,0.1,NA,21.856295096279,75.64758,0.141309344416991,22.4078622219992,25.247,3.39070490372099
2018-09-21 03:00:00,0.257433333333333,1,18.5,94,359,0.6,0,1,2,2.1,NA,NA,"1003.4",17.7,17.3,98,0,0,1,0,NA,26.7410617533081,77.51289,0.0341646553812185,22.1237421234155,25.2848,-1.45626175330808
2018-09-21 04:00:00,0.257583333333333,1,18.4,97,1,0.7,359,1.1,1.9,4,NA,NA,"1003.1",17.6,17.3,99,1,0,3,0,NA,27.7863632435668,79.26987,0.0170823276906093,22.1045898384509,25.2848,-2.50156324356676
2018-09-21 05:00:00,0.2594,1,18.4,95,3,0.6,3,0.9,1,5,NA,NA,"1002.8",17.5,17,99,1,0,5,0,NA,27.7955895595844,80.70144,0.016798000758697,21.8733686204445,25.3037,-2.4918895595844
2018-09-21 06:00:00,0.258483333333333,1,18.4,97,2,0.7,4,1.1,2.6,7.6,NA,NA,"1002.9",17.5,17.2,99,2,0,4,0,NA,27.7894634435144,81.75396,0.0169870867305344,21.9898708717377,25.2911,-2.49836344351437
2018-09-21 07:00:00,0.256966666666667,1,18.5,98,0,0.6,5,1,4.1,11.7,NA,NA,"1002.9",17.5,17.3,99,0,0,0,0,NA,27.7863632435668,82.28904,0.0170823276906093,22.1833865876442,25.2848,-2.50156324356676
2018-09-21 08:00:00,0.254766666666667,1,18.7,98,0,0.5,2,0.8,1.8,13.5,NA,NA,"1003",17.7,17.6,99,360,0,360,0,NA,27.7769146999934,82.36107,0.0173708658300035,22.4657926479031,25.2659,-2.51101469999344
2018-09-21 09:00:00,0.253516666666667,1,18.9,98,5,0.6,0,1,1.1,14.6,NA,NA,"1003.1",17.9,17.7,99,3,0,2,0,NA,27.7737160435543,82.36107,0.0174679901572959,22.6271619474985,25.2596,-2.51411604355429
2018-09-21 10:00:00,0.2517,1,19.2,97,3,0.3,7,0.6,1.3,15.9,NA,NA,"1002.7",18.1,17.9,99,360,0.1,356,0.2,NA,27.767245327438,82.36107,0.0176636680521239,22.8628817314161,25.247,-2.52024532743797
2018-09-21 11:00:00,0.24945,1,19.6,97,0,0.4,5,0.8,0.6,16.5,NA,NA,"1002.3",18.5,18.2,99,2,0.1,2,0.2,NA,27.7573565155688,82.36107,0.0179607877653772,23.1568256593858,25.2281,-2.52925651556878
2018-09-21 12:00:00,0.24765,1,20,94,360,0.5,360,0.9,0,16.5,NA,NA,"1002.4",18.6,18.5,99,1,0,3,0,NA,27.7472496452793,82.36107,0.0182622789151835,23.3936013181756,25.2092,-2.53804964527927
2018-09-21 13:00:00,0.243433333333333,1,20.8,91,356,0.7,357,1.3,0,16.5,NA,NA,"1002.1",19.3,19.1,99,358,0.1,358,0.3,NA,27.7263872098917,82.36107,0.0188785940144018,23.9540572707525,25.1714,-2.55498720989167
2018-09-21 14:00:00,0.2392,0.9986,21.7,83,1,0.6,3,1.1,0,16.5,NA,NA,"1001.8",19.9,20.1,91,2,0.1,359,0.3,NA,21.1242303349792,79.96107,0.179517008789498,24.5251560884453,25.024932154,3.90070181902079
2018-09-21 15:00:00,0.240033333333333,0.999966666666667,21.8,82,3,0.3,2,0.6,0,16.5,NA,NA,"1001.8",19.7,20.1,89,360,0,1,0,NA,19.9631368261552,77.68107,0.219409677409387,24.4120512958149,25.1064101351667,5.14327330901151
2018-09-21 16:00:00,0.2415,1,21.5,83,4,0.5,3,0.9,0,16.5,NA,NA,"1001.9",19.5,19.9,89,0,0,2,0,NA,19.972305497954,76.08507,0.217015187440619,24.2138059498378,25.121,5.14869450204596
2018-09-21 17:00:00,0.243266666666667,0.999733333333333,21.4,81,4,0.4,1,0.8,0,16.5,NA,NA,"1002.2",19.3,19.8,87,1,0,3,0,NA,18.9415427115371,74.36787,0.255067738253554,23.9763795814162,25.111379504,6.16983679246285
2018-09-21 18:00:00,0.245116666666667,1,21,83,0,0.3,1,0.6,0,16.5,NA,NA,"1002.6",19.1,19.2,91,7,0,19,0.1,NA,21.1649357770161,74.36583,0.170847588431501,23.7293319477575,25.1651,4.00016422298388
2018-09-21 19:00:00,0.2495,1,20.8,80,359,0.2,356,0.5,0,16.5,NA,NA,"1003.2",18.7,18.5,92,14,0.1,43,0.2,NA,21.8309320469449,75.06777,0.146098231321468,23.1502692602248,25.2092,3.37826795305508
2018-09-21 20:00:00,0.248916666666667,1,20.9,81,0,0.1,2,0.2,0,16.5,NA,NA,"1003.9",18.6,19,89,0,0,0,0,NA,20.012708963417,74.75997,0.206520893724939,23.2268299395652,25.1777,5.16499103658304
2018-09-21 21:00:00,0.24885,1,20.8,81,360,0,359,0.1,0,16.5,NA,NA,"1004.4",18.5,18.9,89,0,0,0,0,NA,20.0171108599042,74.54451,0.20538277517535,23.2355894097815,25.184,5.16688914009582
2018-09-21 22:00:00,0.249433333333333,1,20.6,82,11,0,44,0.1,0,16.5,NA,NA,"1004.6",18.4,18.9,88,0,0,0,0,NA,19.4850111565205,74.19453,0.224053936554927,23.1590113730749,25.184,5.6989888434795
2018-09-21 23:00:00,0.249366666666667,1,20.4,84,8,0,19,0.1,0,16.5,NA,NA,"1004.5",18.4,18.9,89,0,0,0,0,NA,20.0171108599042,74.04786,0.20538277517535,23.1677554648537,25.184,5.16688914009582
2018-09-22 00:00:00,0.248066666666667,1,20.6,85,1,0,1,0,0,0,NA,NA,"1004.7",18.4,19.1,90,1,0,2,0,NA,20.5716565966437,74.19477,0.188785940144018,23.3386625597776,25.1714,4.59974340335632
2018-09-22 01:00:00,0.248,1,20.5,86,3,0,20,0.1,0,0,NA,NA,"1004.7",18.4,19,91,1,0,1,0,NA,21.17378020154,74.74887,0.168971640320405,23.3474474918414,25.1777,4.00391979845998
2018-09-22 02:00:00,0.251066666666667,1,19.5,92,14,0.1,26,0.3,0,0,NA,NA,"1004.7",18.2,18.3,94,18,0.1,26,0.2,NA,23.2393215493448,76.03674,0.10836477852375,22.9453963017251,25.2218,1.98247845065525
2018-09-22 03:00:00,0.250533333333333,1,19.8,93,9,0.1,18,0.2,0,0,NA,NA,"1004.9",18.2,18.4,97,2,0,3,0,NA,25.7357197246622,77.88867,0.0544838783936863,23.0150186533845,25.2155,-0.520219724662237
2018-09-22 04:00:00,0.248283333333333,1,19.8,94,7,0.2,13,0.3,0,0,NA,NA,"1004.9",18.4,18.6,97,2,0.1,359,0.1,NA,25.7280493749177,79.1346,0.0550912703915808,23.3101253664525,25.2029,-0.525149374917746
2018-09-22 05:00:00,0.2497,1,19.3,97,111,0.2,150,0.4,0.2,0.2,NA,NA,"1005.2",18.3,18.3,98,2,0,4,0,NA,26.7062462600445,80.25633,0.0361215928412501,23.1240547829727,25.2218,-1.48444626004447
2018-09-22 06:00:00,0.255416666666667,1,18.7,97,1,0.1,267,0.2,0.3,0.5,NA,NA,"1005.9",18,17.5,98,0,0,359,0,NA,26.7342877145312,80.99112,0.0345484305705851,22.382142824126,25.2722,-1.46208771453118
2018-09-22 07:00:00,0.256366666666667,1,18.9,94,359,0,344,0.1,0,0.5,NA,NA,"1006.6",17.9,17.4,98,0,0,0,0,NA,26.7376866279046,81.35421,0.03435607311654,22.2602053148934,25.2785,-1.45918662790458
2018-09-22 08:00:00,0.254083333333333,1,20.3,88,356,0,333,0.1,0,0.5,NA,NA,"1007",18,17.9,98,357,0,358,0,NA,26.7204552201358,81.45711,0.0353273361042479,22.5539253153565,25.247,-1.47345522013577
2018-09-22 09:00:00,0.246733333333333,1,22.8,75,320,0.1,234,0.4,0,0.5,NA,NA,"1007.3",18.8,19.4,92,356,0.1,351,0.1,NA,21.7915910090651,79.72914,0.153548228596524,23.5147436905156,25.1525,3.36090899093487
2018-09-22 10:00:00,0.2395,0.990283333333333,24.4,58,262,0.3,243,0.6,0,0.5,NA,NA,"1007.6",19.2,21.2,69,324,0.3,298,0.6,NA,12.8452043990765,71.56914,0.656629157323842,24.4843992643048,24.464963859125,11.6197594600485
2018-09-22 11:00:00,0.232016666666667,0.984216666666667,25.3,52,281,0.3,241,0.7,0,0.5,NA,NA,"1007.4",19.4,22.7,59,310,0.4,300,0.9,NA,10.7276020004788,62.85714,0.941920745911601,25.5145370658049,24.0188182057917,13.2912162053129
2018-09-22 12:00:00,0.22435,0.974916666666667,25.6,44,264,0.4,255,1,0,0.5,NA,NA,"1007.1",19.4,23.7,48,299,0.8,292,1.2,NA,8.85562151720931,53.45874,1.26052250800164,26.6004980572714,23.4248825947917,14.5692610775824
2018-09-22 13:00:00,0.219716666666667,0.908233333333333,26.5,31,276,0.5,271,1,0,0.5,NA,NA,"1007",19.6,24.6,36,316,1,309,1.5,NA,7.01999030308173,43.27986,1.62771540164024,27.2728198911776,19.8412831265,12.8212928234183
